INPUT,OUTPUT,helper
3.0183,0.0001,3958
3.02,0.0001,3957
3.0223,0.0001,3956
3.0194,0.0001,3955
3.0214,0.0001,3954
3.023,0.0001,3953
3.0222,0.0001,3952
3.0246,0.0001,3951
3.0229,0.0001,3950
3.0232,0.0001,3949
3.0261,0.0002,3948
3.0246,0.0003,3947
3.0251,0.0002,3946
3.0276,0.0002,3945
3.0251,0.0001,3944
3.0272,0.0001,3943
3.029,0.0001,3942
3.0272,0.0001,3941
3.0284,0.0002,3940
3.0299,0.0001,3939
3.0288,0.0003,3938
3.0313,0.0002,3937
3.0303,0.0001,3936
3.0309,0.0001,3935
3.0329,0.0001,3934
3.0318,0.0001,3933
3.0321,0.0001,3932
3.0342,0.0002,3931
3.033,0.0001,3930
3.0342,0.0001,3929
3.0356,0.0001,3928
3.0346,0.0001,3927
3.0357,0.0002,3926
3.0367,0.0001,3925
3.0367,0.0002,3924
3.0379,0.0001,3923
3.0378,0.0002,3922
3.0382,0.0001,3921
3.0394,0.0001,3920
3.0402,0.0001,3919
3.0402,0.0001,3918
3.04,0.0001,3917
3.0411,0.0001,3916
3.0416,0.0001,3915
3.0413,0.0001,3914
3.0426,0.0002,3913
3.0431,0.0001,3912
3.0427,0.0002,3911
3.0443,0.0001,3910
3.0437,0.0003,3909
3.0448,0.0001,3908
3.0456,0.0002,3907
3.0452,0.0001,3906
3.0463,0.0001,3905
3.0479,0.0001,3904
3.0461,0.0001,3903
3.0482,0.0001,3902
3.0486,0.0001,3901
3.0475,0.0001,3900
3.0502,0.0001,3899
3.0504,0.0002,3898
3.0491,0.0001,3897
3.0512,0.0001,3896
3.0503,0.0002,3895
3.0518,0.0001,3894
3.0531,0.0001,3893
3.0518,0.0002,3892
3.0532,0.0001,3891
3.0546,0.0001,3890
3.0528,0.0001,3889
3.0558,0.0002,3888
3.0558,0.0001,3887
3.0543,0.0002,3886
3.0568,0.0001,3885
3.0574,0.0001,3884
3.0558,0.0002,3883
3.0586,0.0002,3882
3.0573,0.0001,3881
3.0588,0.0001,3880
3.0597,0.0002,3879
3.0588,0.0003,3878
3.0604,0.0001,3877
3.0623,0.0001,3876
3.0596,0.0001,3875
3.062,0.0001,3874
3.0633,0.0001,3873
3.0613,0.0001,3872
3.0643,0.0001,3871
3.0641,0.0001,3870
3.0628,0.0001,3869
3.0651,0.0001,3868
3.0658,0.0001,3867
3.0644,0.0001,3866
3.067,0.0001,3865
3.0659,0.0001,3864
3.0673,0.0002,3863
3.0686,0.0002,3862
3.067,0.0001,3861
3.0689,0.0001,3860
3.0706,0.0001,3859
3.0686,0.0001,3858
3.0707,0.0001,3857
3.0711,0.0002,3856
3.0703,0.0001,3855
3.0724,0.0002,3854
3.0727,0.0002,3853
3.0721,0.0001,3852
3.0736,0.0001,3851
3.0735,0.0002,3850
3.0745,0.0001,3849
3.0757,0.0001,3848
3.0748,0.0001,3847
3.076,0.0002,3846
3.0768,0.0001,3845
3.0765,0.0001,3844
3.0778,0.0001,3843
3.0782,0.0001,3842
3.0785,0.0001,3841
3.0787,0.0002,3840
3.0793,0.0001,3839
3.0801,0.0002,3838
3.0801,0.0001,3837
3.0814,0.0001,3836
3.0811,0.0001,3835
3.0815,0.0002,3834
3.0829,0.0001,3833
3.0825,0.0001,3832
3.0827,0.0001,3831
3.0846,0.0001,3830
3.0835,0.0001,3829
3.0847,0.0002,3828
3.0858,0.0001,3827
3.085,0.0001,3826
3.086,0.0002,3825
3.0874,0.0001,3824
3.0868,0.0001,3823
3.0889,0.0001,3822
3.0876,0.0001,3821
3.0878,0.0001,3820
3.0904,0.0001,3819
3.089,0.0001,3818
3.0897,0.0001,3817
3.092,0.0001,3816
3.0896,0.0001,3815
3.0916,0.0001,3814
3.093,0.0001,3813
3.0922,0.0002,3812
3.093,0.0001,3811
3.0944,0.0001,3810
3.0932,0.0002,3809
3.096,0.0001,3808
3.0946,0.0001,3807
3.0951,0.0001,3806
3.0976,0.0001,3805
3.096,0.0001,3804
3.0961,0.0001,3803
3.0991,0.0001,3802
3.097,0.0002,3801
3.0986,0.0001,3800
3.1,0.0001,3799
3.0988,0.0001,3798
3.1,0.0001,3797
3.1014,0.0002,3796
3.1007,0.0001,3795
3.1029,0.0001,3794
3.1016,0.0001,3793
3.1016,0.0002,3792
3.1046,0.0001,3791
3.103,0.0001,3790
3.1035,0.0002,3789
3.106,0.0001,3788
3.1038,0.0001,3787
3.1054,0.0001,3786
3.1069,0.0002,3785
3.1061,0.0001,3784
3.1071,0.0001,3783
3.1083,0.0001,3782
3.1073,0.0001,3781
3.1096,0.0001,3780
3.1086,0.0003,3779
3.1093,0.0001,3778
3.1111,0.0001,3777
3.1104,0.0001,3776
3.1106,0.0001,3775
3.1126,0.0002,3774
3.1117,0.0002,3773
3.1127,0.0002,3772
3.114,0.0002,3771
3.1131,0.0001,3770
3.1142,0.0001,3769
3.1152,0.0001,3768
3.1152,0.0001,3767
3.1162,0.0001,3766
3.1163,0.0001,3765
3.1167,0.0001,3764
3.1181,0.0001,3763
3.118,0.0001,3762
3.1188,0.0001,3761
3.1185,0.0002,3760
3.1196,0.0001,3759
3.1199,0.0001,3758
3.1197,0.0002,3757
3.121,0.0001,3756
3.1215,0.0001,3755
3.121,0.0001,3754
3.1228,0.0002,3753
3.1223,0.0001,3752
3.1232,0.0002,3751
3.1241,0.0001,3750
3.1235,0.0002,3749
3.1248,0.0001,3748
3.1263,0.0001,3747
3.1245,0.0001,3746
3.1266,0.0001,3745
3.127,0.0001,3744
3.126,0.0001,3743
3.1285,0.0001,3742
3.1286,0.0001,3741
3.1274,0.0001,3740
3.1295,0.0001,3739
3.1288,0.0002,3738
3.1303,0.0001,3737
3.1315,0.0001,3736
3.1302,0.0001,3735
3.1315,0.0001,3734
3.1333,0.0001,3733
3.1312,0.0001,3732
3.1342,0.0001,3731
3.1344,0.0002,3730
3.1326,0.0001,3729
3.1353,0.0001,3728
3.1358,0.0001,3727
3.1344,0.0002,3726
3.1372,0.0001,3725
3.1359,0.0001,3724
3.1373,0.0002,3723
3.1381,0.0001,3722
3.1373,0.0001,3721
3.1386,0.0001,3720
3.1408,0.0001,3719
3.1381,0.0001,3718
3.1407,0.0001,3717
3.1413,0.0001,3716
3.1397,0.0001,3715
3.1427,0.0001,3714
3.1428,0.0001,3713
3.1414,0.0002,3712
3.1438,0.0001,3711
3.1429,0.0002,3710
3.1443,0.0001,3709
3.1456,0.0001,3708
3.1445,0.0001,3707
3.1459,0.0001,3706
3.147,0.0001,3705
3.1456,0.0001,3704
3.1481,0.0001,3703
3.1483,0.0001,3702
3.1472,0.0001,3701
3.1492,0.0001,3700
3.1498,0.0001,3699
3.1488,0.0001,3698
3.1509,0.0001,3697
3.1502,0.0001,3696
3.1513,0.0001,3695
3.1521,0.0001,3694
3.1519,0.0001,3693
3.153,0.0001,3692
3.1541,0.0001,3691
3.1534,0.0001,3690
3.1547,0.0002,3689
3.1552,0.0001,3688
3.1552,0.0002,3687
3.1563,0.0001,3686
3.1574,0,3685
3.1574,0.0001,3684
3.1574,0.0001,3683
3.1584,0.0001,3682
3.1583,0.0001,3681
3.1586,0.0001,3680
3.16,0.0001,3679
3.1597,0.0001,3678
3.1602,0.0001,3677
3.1617,0.0001,3676
3.1604,0.0001,3675
3.1616,0.0001,3674
3.1632,0.0002,3673
3.162,0.0002,3672
3.1634,0.0001,3671
3.1644,0.0001,3670
3.1636,0.0001,3669
3.1647,0.0001,3668
3.1659,0.0001,3667
3.1655,0.0001,3666
3.1674,0.0002,3665
3.1662,0.0002,3664
3.1665,0.0001,3663
3.169,0.0002,3662
3.1677,0.0001,3661
3.1681,0.0001,3660
3.1705,0.0001,3659
3.1681,0.0001,3658
3.1702,0.0001,3657
3.1716,0.0001,3656
3.1708,0.0001,3655
3.1717,0.0001,3654
3.173,0.0001,3653
3.1718,0.0001,3652
3.1747,0.0001,3651
3.173,0.0002,3650
3.1738,0.0001,3649
3.1763,0.0001,3648
3.1745,0.0001,3647
3.1745,0.0002,3646
3.1777,0.0001,3645
3.1755,0.0001,3644
3.1772,0.0001,3643
3.1786,0.0002,3642
3.1773,0.0002,3641
3.1787,0.0001,3640
3.1802,0.0001,3639
3.1793,0.0001,3638
3.1817,0.0001,3637
3.18,0.0001,3636
3.1802,0.0002,3635
3.1832,0.0002,3634
3.1816,0.0001,3633
3.1823,0.0001,3632
3.1845,0.0001,3631
3.1823,0.0001,3630
3.1842,0.0001,3629
3.1854,0.0001,3628
3.1849,0.0001,3627
3.1856,0.0001,3626
3.187,0.0001,3625
3.1861,0.0001,3624
3.1882,0.0001,3623
3.1873,0.0001,3622
3.1878,0.0001,3621
3.1898,0.0002,3620
3.189,0.0001,3619
3.1893,0.0001,3618
3.1912,0.0002,3617
3.1903,0.0001,3616
3.1913,0.0001,3615
3.1923,0.0001,3614
3.192,0.0001,3613
3.193,0.0001,3612
3.1938,0.0001,3611
3.1939,0.0001,3610
3.1949,0.0001,3609
3.1955,0.0001,3608
3.1959,0.0001,3607
3.1957,0.0001,3606
3.1966,0.0001,3605
3.1973,0.0001,3604
3.1969,0.0001,3603
3.1985,0.0001,3602
3.1987,0.0001,3601
3.1983,0.0001,3600
3.1996,0.0001,3599
3.2001,0.0001,3598
3.1998,0.0001,3597
3.2015,0.0001,3596
3.2008,0.0001,3595
3.2019,0.0001,3594
3.203,0.0001,3593
3.2018,0.0001,3592
3.2035,0.0001,3591
3.205,0.0002,3590
3.2032,0.0001,3589
3.2052,0.0001,3588
3.2058,0.0001,3587
3.2046,0.0001,3586
3.2071,0.0001,3585
3.2074,0.0001,3584
3.2059,0.0002,3583
3.2083,0.0001,3582
3.2074,0.0001,3581
3.2088,0.0001,3580
3.2108,0.0001,3579
3.2082,0.0001,3578
3.2105,0.0001,3577
3.2119,0.0001,3576
3.2098,0.0001,3575
3.213,0.0001,3574
3.2128,0.0001,3573
3.2114,0.0001,3572
3.2137,0.0001,3571
3.2144,0.0001,3570
3.2129,0.0002,3569
3.2157,0.0001,3568
3.2144,0.0001,3567
3.2159,0.0002,3566
3.2169,0.0001,3565
3.216,0.0001,3564
3.2174,0.0001,3563
3.2193,0.0001,3562
3.2168,0.0001,3561
3.2194,0.0001,3560
3.2198,0.0001,3559
3.2184,0.0001,3558
3.2213,0.0001,3557
3.2215,0.0001,3556
3.2201,0.0001,3555
3.2222,0.0001,3554
3.2216,0.0002,3553
3.223,0.0001,3552
3.2242,0.0001,3551
3.2232,0.0001,3550
3.2243,0.0001,3549
3.2258,0.0001,3548
3.2243,0.0001,3547
3.2265,0.0001,3546
3.2268,0.0001,3545
3.2258,0.0002,3544
3.2278,0.0002,3543
3.2284,0.0001,3542
3.2277,0.0001,3541
3.2295,0.0001,3540
3.2289,0.0001,3539
3.23,0.0001,3538
3.2307,0.0001,3537
3.2307,0.0002,3536
3.2315,0.0001,3535
3.2327,0.0001,3534
3.2322,0.0001,3533
3.2333,0.0001,3532
3.2338,0.0001,3531
3.2347,0.0001,3530
3.2344,0.0001,3529
3.2351,0.0001,3528
3.2358,0.0001,3527
3.2359,0.0001,3526
3.237,0.0001,3525
3.2368,0.0001,3524
3.2371,0.0001,3523
3.2387,0.0001,3522
3.2382,0.0001,3521
3.2387,0.0001,3520
3.2402,0.0001,3519
3.239,0.0002,3518
3.2404,0.0001,3517
3.2419,0.0001,3516
3.2406,0.0001,3515
3.2419,0.0001,3514
3.2429,0.0001,3513
3.2422,0.0001,3512
3.2444,0.0001,3511
3.2434,0.0001,3510
3.2438,0.0001,3509
3.246,0.0001,3508
3.2447,0.0001,3507
3.2449,0.0002,3506
3.2478,0.0001,3505
3.2459,0.0001,3504
3.2473,0.0001,3503
3.2492,0.0001,3502
3.2468,0.0001,3501
3.2488,0.0001,3500
3.2501,0.0001,3499
3.2493,0.0001,3498
3.2516,0.0001,3497
3.2502,0.0001,3496
3.2504,0.0001,3495
3.2532,0.0001,3494
3.2517,0.0002,3493
3.2523,0.0001,3492
3.2547,0.0001,3491
3.2522,0.0001,3490
3.2542,0.0001,3489
3.2565,0.0001,3488
3.2542,0.0002,3487
3.2558,0.0001,3486
3.2572,0.0001,3485
3.2559,0.0001,3484
3.2587,0.0001,3483
3.2572,0.0001,3482
3.2581,0.0001,3481
3.2602,0.0002,3480
3.2588,0.0002,3479
3.2589,0.0001,3478
3.2617,0.0001,3477
3.2598,0.0001,3476
3.2611,0.0001,3475
3.2633,0.0001,3474
3.261,0.0001,3473
3.2628,0.0001,3472
3.2642,0.0001,3471
3.2634,0.0001,3470
3.2655,0.0001,3469
3.2644,0.0002,3468
3.2648,0.0001,3467
3.267,0.0001,3466
3.2661,0.0001,3465
3.2666,0.0001,3464
3.2683,0.0001,3463
3.267,0.0001,3462
3.2686,0.0001,3461
3.2698,0.0001,3460
3.269,0.0002,3459
3.27,0.0001,3458
3.2708,0.0001,3457
3.2707,0.0001,3456
3.2716,0.0001,3455
3.2725,0.0001,3454
3.2726,0.0001,3453
3.274,0.0001,3452
3.2737,0.0001,3451
3.2746,0.0001,3450
3.2742,0.0001,3449
3.2752,0.0001,3448
3.276,0.0001,3447
3.2756,0.0002,3446
3.277,0.0001,3445
3.2774,0.0001,3444
3.2769,0.0001,3443
3.2782,0.0001,3442
3.2789,0.0001,3441
3.2782,0.0001,3440
3.28,0.0001,3439
3.2794,0.0001,3438
3.2804,0.0001,3437
3.2817,0.0001,3436
3.2803,0.0001,3435
3.282,0.0001,3434
3.2836,0.0001,3433
3.2817,0.0002,3432
3.2839,0.0002,3431
3.2843,0.0001,3430
3.2834,0.0001,3429
3.2857,0.0001,3428
3.2859,0.0001,3427
3.2846,0.0001,3426
3.2868,0.0001,3425
3.2861,0.0001,3424
3.2872,0.0001,3423
3.2894,0.0001,3422
3.2869,0.0001,3421
3.2889,0.0001,3420
3.2905,0.0001,3419
3.2884,0.0001,3418
3.2915,0.0001,3417
3.2916,0.0001,3416
3.29,0.0001,3415
3.2925,0.0001,3414
3.2931,0.0001,3413
3.2915,0.0001,3412
3.2942,0.0001,3411
3.293,0.0001,3410
3.2945,0.0001,3409
3.2961,0.0001,3408
3.2939,0.0001,3407
3.2962,0.0002,3406
3.2981,0.0001,3405
3.2955,0.0001,3404
3.2979,0.0001,3403
3.2985,0.0001,3402
3.297,0.0002,3401
3.2997,0.0001,3400
3.3,0.0001,3399
3.2986,0.0001,3398
3.3008,0.0001,3397
3.3002,0.0001,3396
3.3016,0.0001,3395
3.3032,0.0001,3394
3.3012,0.0001,3393
3.303,0.0002,3392
3.3044,0.0002,3391
3.3028,0.0001,3390
3.3053,0.0001,3389
3.3052,0.0001,3388
3.3046,0.0001,3387
3.3062,0.0001,3386
3.3068,0.0001,3385
3.3063,0.0001,3384
3.3081,0.0001,3383
3.3075,0.0001,3382
3.3087,0.0001,3381
3.3096,0.0001,3380
3.3091,0.0001,3379
3.3102,0.0001,3378
3.3111,0.0001,3377
3.3108,0.0002,3376
3.3118,0.0001,3375
3.3134,0.0001,3374
3.3128,0.0001,3373
3.3129,0.0001,3372
3.3135,0.0001,3371
3.3143,0.0001,3370
3.3146,0.0001,3369
3.3156,0.0001,3368
3.3153,0.0002,3367
3.3155,0.0001,3366
3.3171,0.0001,3365
3.3167,0.0001,3364
3.3171,0.0001,3363
3.3189,0.0001,3362
3.3174,0.0001,3361
3.3189,0.0001,3360
3.32,0.0001,3359
3.3195,0.0001,3358
3.3203,0.0001,3357
3.3216,0.0002,3356
3.3207,0.0001,3355
3.3231,0.0001,3354
3.3219,0.0001,3353
3.3225,0.0001,3352
3.3245,0.0001,3351
3.3234,0.0001,3350
3.3234,0.0001,3349
3.3262,0.0002,3348
3.3242,0.0002,3347
3.3258,0.0001,3346
3.328,0.0001,3345
3.3253,0.0001,3344
3.3273,0.0001,3343
3.3288,0.0001,3342
3.3278,0.0001,3341
3.3303,0.0001,3340
3.3286,0.0001,3339
3.3289,0.0001,3338
3.3318,0.0001,3337
3.3301,0.0001,3336
3.3307,0.0001,3335
3.3333,0.0001,3334
3.3307,0.0001,3333
3.3327,0.0001,3332
3.3349,0.0001,3331
3.3328,0.0001,3330
3.3342,0.0001,3329
3.3357,0.0001,3328
3.3344,0.0001,3327
3.3371,0.0002,3326
3.3358,0.0001,3325
3.3362,0.0001,3324
3.3387,0.0001,3323
3.3373,0.0001,3322
3.3374,0.0001,3321
3.3403,0.0001,3320
3.3384,0.0001,3319
3.3398,0.0001,3318
3.3417,0.0001,3317
3.3396,0.0001,3316
3.3414,0.0001,3315
3.3426,0.0001,3314
3.342,0.0001,3313
3.3439,0.0001,3312
3.3429,0.0001,3311
3.3433,0.0001,3310
3.3453,0.0002,3309
3.3447,0.0001,3308
3.3452,0.0001,3307
3.3468,0.0001,3306
3.3456,0.0002,3305
3.3469,0.0002,3304
3.3481,0.0002,3303
3.3476,0.0001,3302
3.3486,0.0001,3301
3.3494,0.0001,3300
3.3493,0.0001,3299
3.3505,0.0001,3298
3.3506,0.0001,3297
3.3521,0.0001,3296
3.3517,0.0001,3295
3.3523,0.0001,3294
3.3531,0.0001,3293
3.3527,0.0001,3292
3.3537,0.0001,3291
3.3542,0.0001,3290
3.3538,0.0001,3289
3.3555,0.0001,3288
3.3557,0.0001,3287
3.3552,0.0001,3286
3.3568,0.0001,3285
3.3564,0.0001,3284
3.3576,0.0001,3283
3.3586,0.0001,3282
3.3578,0.0001,3281
3.359,0.0002,3280
3.3602,0.0001,3279
3.3588,0.0001,3278
3.3612,0.0001,3277
3.3612,0.0001,3276
3.3602,0.0001,3275
3.3623,0.0001,3274
3.3629,0.0001,3273
3.3617,0.0001,3272
3.3643,0.0001,3271
3.3631,0.0001,3270
3.3644,0.0001,3269
3.3653,0.0001,3268
3.3644,0.0002,3267
3.366,0.0001,3266
3.3679,0.0001,3265
3.3653,0.0001,3264
3.368,0.0001,3263
3.3684,0.0001,3262
3.3668,0.0001,3261
3.3699,0.0001,3260
3.3701,0.0001,3259
3.3685,0.0001,3258
3.371,0.0001,3257
3.37,0.0001,3256
3.3716,0.0001,3255
3.3728,0.0001,3254
3.3715,0.0001,3253
3.3729,0.0001,3252
3.3745,0.0001,3251
3.3724,0.0001,3250
3.3745,0.0001,3249
3.3765,0.0001,3248
3.3738,0.0001,3247
3.3765,0.0001,3246
3.377,0.0001,3245
3.3757,0.0001,3244
3.3783,0.0002,3243
3.3784,0.0001,3242
3.3771,0.0001,3241
3.3794,0.0001,3240
3.3787,0.0001,3239
3.3799,0.0001,3238
3.3817,0.0001,3237
3.3797,0.0001,3236
3.3816,0.0002,3235
3.3829,0.0001,3234
3.3814,0.0001,3233
3.3837,0.0001,3232
3.3839,0.0002,3231
3.3831,0.0001,3230
3.3847,0.0001,3229
3.3854,0.0001,3228
3.3849,0.0001,3227
3.3865,0.0001,3226
3.3861,0.0001,3225
3.387,0.0001,3224
3.3881,0.0001,3223
3.3875,0.0001,3222
3.3887,0.0001,3221
3.3896,0.0002,3220
3.3893,0.0001,3219
3.3903,0.0001,3218
3.3906,0.0001,3217
3.3912,0.0001,3216
3.3912,0.0001,3215
3.392,0.0001,3214
3.3929,0.0001,3213
3.3927,0.0001,3212
3.3941,0.0001,3211
3.3937,0.0001,3210
3.3939,0.0001,3209
3.3956,0.0001,3208
3.395,0.0001,3207
3.3956,0.0001,3206
3.3973,0.0001,3205
3.3957,0.0001,3204
3.3972,0,3203
3.3984,0.0001,3202
3.3978,0.0001,3201
3.3986,0.0001,3200
3.4,0.0001,3199
3.399,0.0001,3198
3.4014,0.0001,3197
3.4002,0.0001,3196
3.4008,0.0001,3195
3.4031,0.0001,3194
3.4016,0.0001,3193
3.4017,0.0001,3192
3.4046,0.0001,3191
3.4026,0.0001,3190
3.4042,0.0001,3189
3.4056,0.0001,3188
3.4043,0.0001,3187
3.4056,0.0001,3186
3.4073,0.0001,3185
3.4063,0.0001,3184
3.4086,0.0001,3183
3.4071,0.0001,3182
3.4072,0.0001,3181
3.4102,0.0001,3180
3.4084,0.0001,3179
3.4091,0.0001,3178
3.4116,0.0001,3177
3.4091,0.0001,3176
3.4109,0.0001,3175
3.4127,0.0001,3174
3.4117,0.0001,3173
3.4127,0.0001,3172
3.4141,0.0001,3171
3.4127,0.0001,3170
3.4156,0.0001,3169
3.4141,0.0001,3168
3.4146,0.0001,3167
3.4171,0.0001,3166
3.4157,0.0001,3165
3.4158,0.0001,3164
3.4185,0.0001,3163
3.4167,0.0001,3162
3.4181,0.0001,3161
3.4195,0.0001,3160
3.4184,0.0001,3159
3.4197,0.0001,3158
3.4209,0.0001,3157
3.4204,0.0001,3156
3.4222,0.0001,3155
3.4212,0.0001,3154
3.4215,0.0001,3153
3.4236,0.0001,3152
3.423,0.0001,3151
3.4236,0.0001,3150
3.4251,0.0001,3149
3.4241,0.0001,3148
3.4254,0.0001,3147
3.4262,0.0002,3146
3.4262,0.0001,3145
3.4269,0.0001,3144
3.4278,0.0001,3143
3.4277,0.0001,3142
3.4287,0.0001,3141
3.4294,0.0001,3140
3.4296,0.0001,3139
3.4298,0.0001,3138
3.4307,0.0001,3137
3.4316,0.0001,3136
3.4311,0.0001,3135
3.4321,0.0001,3134
3.4325,0.0002,3133
3.4322,0.0001,3132
3.4337,0.0001,3131
3.4341,0.0001,3130
3.4335,0.0001,3129
3.435,0.0002,3128
3.4347,0.0001,3127
3.4358,0.0001,3126
3.4368,0.0001,3125
3.4362,0.0001,3124
3.4373,0.0001,3123
3.4386,0.0001,3122
3.4369,0.0001,3121
3.4395,0.0001,3120
3.4397,0.0001,3119
3.4385,0.0001,3118
3.4407,0.0001,3117
3.4411,0.0001,3116
3.4398,0.0001,3115
3.4424,0.0001,3114
3.4414,0.0001,3113
3.4428,0.0001,3112
3.4436,0.0001,3111
3.4429,0.0001,3110
3.4443,0.0001,3109
3.4462,0.0001,3108
3.4437,0.0001,3107
3.4462,0.0002,3106
3.4469,0.0001,3105
3.4451,0.0001,3104
3.4483,0.0001,3103
3.4483,0.0001,3102
3.4468,0.0001,3101
3.4491,0.0001,3100
3.4483,0.0001,3099
3.4498,0.0001,3098
3.4512,0.0001,3097
3.4498,0.0001,3096
3.4513,0.0001,3095
3.4527,0.0001,3094
3.4508,0.0001,3093
3.4537,0.0001,3092
3.4537,0.0001,3091
3.4524,0.0001,3090
3.4548,0.0001,3089
3.4554,0.0001,3088
3.4539,0.0001,3087
3.4565,0.0001,3086
3.4555,0.0002,3085
3.4568,0.0002,3084
3.4577,0.0002,3083
3.457,0.0001,3082
3.4583,0.0001,3081
3.46,0.0001,3080
3.458,0.0001,3079
3.4603,0.0002,3078
3.4607,0.0001,3077
3.4599,0.0001,3076
3.4621,0.0001,3075
3.4623,0.0001,3074
3.4617,0.0001,3073
3.4631,0.0001,3072
3.463,0.0001,3071
3.464,0.0001,3070
3.4649,0.0001,3069
3.4647,0.0001,3068
3.4655,0.0001,3067
3.4665,0.0001,3066
3.4661,0.0001,3065
3.4673,0.0002,3064
3.4678,0.0001,3063
3.4693,0.0001,3062
3.4685,0.0002,3061
3.4691,0.0001,3060
3.4699,0.0001,3059
3.4698,0.0001,3058
3.471,0.0001,3057
3.4708,0.0001,3056
3.4714,0.0001,3055
3.4726,0.0001,3054
3.4722,0.0001,3053
3.4724,0.0001,3052
3.4744,0.0001,3051
3.4733,0.0001,3050
3.4743,0.0001,3049
3.4758,0.0002,3048
3.4742,0.0001,3047
3.4758,0.0001,3046
3.477,0.0002,3045
3.4765,0.0001,3044
3.4785,0.0001,3043
3.4772,0.0001,3042
3.4776,0.0001,3041
3.4801,0.0001,3040
3.4787,0.0001,3039
3.4794,0.0001,3038
3.4817,0.0001,3037
3.4803,0.0001,3036
3.4804,0.0001,3035
3.4832,0.0002,3034
3.4813,0.0002,3033
3.4826,0.0001,3032
3.4842,0.0001,3031
3.4829,0.0001,3030
3.4842,0.0001,3029
3.4857,0.0001,3028
3.4847,0.0001,3027
3.4872,0.0001,3026
3.4856,0.0001,3025
3.4858,0.0001,3024
3.4887,0.0001,3023
3.4872,0.0001,3022
3.4877,0.0001,3021
3.4903,0.0001,3020
3.4876,0.0001,3019
3.4896,0.0001,3018
3.4911,0.0002,3017
3.4903,0.0001,3016
3.4913,0.0001,3015
3.4928,0.0001,3014
3.4915,0.0001,3013
3.4941,0.0001,3012
3.4927,0.0001,3011
3.4932,0.0001,3010
3.4957,0.0001,3009
3.4943,0.0001,3008
3.4944,0.0001,3007
3.4972,0.0001,3006
3.4954,0.0001,3005
3.4968,0.0001,3004
3.4979,0.0001,3003
3.4972,0.0001,3002
3.4983,0.0001,3001
3.4996,0.0001,3000
3.4992,0.0001,2999
3.5007,0.0001,2998
3.5,0.0001,2997
3.5002,0.0001,2996
3.5022,0.0001,2995
3.5016,0.0002,2994
3.5021,0.0001,2993
3.5038,0.0001,2992
3.5029,0.0001,2991
3.504,0.0001,2990
3.505,0.0001,2989
3.5049,0.0001,2988
3.5056,0.0001,2987
3.5065,0.0001,2986
3.5064,0.0001,2985
3.508,0.0001,2984
3.5077,0.0001,2983
3.5084,0.0001,2982
3.5082,0.0001,2981
3.5092,0.0001,2980
3.5103,0.0001,2979
3.5095,0.0001,2978
3.5109,0.0001,2977
3.5114,0.0001,2976
3.5107,0.0001,2975
3.5125,0.0001,2974
3.5128,0.0001,2973
3.5121,0.0001,2972
3.5136,0.0001,2971
3.5132,0.0001,2970
3.5144,0.0001,2969
3.5161,0.0001,2968
3.5143,0.0001,2967
3.5159,0.0001,2966
3.5172,0.0001,2965
3.5157,0.0001,2964
3.5182,0.0001,2963
3.5183,0.0001,2962
3.5171,0.0001,2961
3.5192,0,2960
3.5198,0.0001,2959
3.5184,0.0001,2958
3.5211,0.0002,2957
3.52,0.0001,2956
3.5212,0.0001,2955
3.5229,0.0001,2954
3.5209,0.0001,2953
3.523,0.0001,2952
3.525,0.0002,2951
3.5223,0.0001,2950
3.525,0.0001,2949
3.5254,0.0001,2948
3.5239,0.0001,2947
3.5267,0.0001,2946
3.5269,0.0001,2945
3.5254,0.0001,2944
3.5277,0.0001,2943
3.527,0.0001,2942
3.5284,0.0001,2941
3.5304,0.0001,2940
3.5279,0.0001,2939
3.5299,0.0001,2938
3.5315,0.0001,2937
3.5293,0.0001,2936
3.5323,0.0001,2935
3.5323,0.0002,2934
3.531,0.0001,2933
3.5335,0.0001,2932
3.5339,0.0001,2931
3.5326,0.0001,2930
3.5351,0.0001,2929
3.534,0.0002,2928
3.5355,0.0001,2927
3.5362,0.0001,2926
3.5358,0.0001,2925
3.537,0.0001,2924
3.5386,0.0001,2923
3.5368,0.0001,2922
3.5386,0.0001,2921
3.5393,0.0001,2920
3.5385,0.0001,2919
3.5405,0.0001,2918
3.5409,0.0001,2917
3.5403,0.0001,2916
3.5419,0.0001,2915
3.5416,0.0001,2914
3.5425,0.0001,2913
3.5435,0.0002,2912
3.5432,0.0001,2911
3.5442,0.0001,2910
3.545,0.0001,2909
3.5448,0.0001,2908
3.5459,0.0001,2907
3.5464,0.0001,2906
3.547,0.0001,2905
3.5469,0.0001,2904
3.5476,0.0001,2903
3.5485,0.0001,2902
3.5482,0.0001,2901
3.5496,0.0001,2900
3.5492,0.0001,2899
3.5497,0.0001,2898
3.5512,0.0001,2897
3.5506,0.0001,2896
3.5508,0.0001,2895
3.5528,0.0001,2894
3.5516,0.0001,2893
3.5528,0.0001,2892
3.5543,0.0001,2891
3.5527,0.0001,2890
3.5543,0.0001,2889
3.5553,0.0001,2888
3.555,0.0001,2887
3.5569,0.0001,2886
3.5557,0.0001,2885
3.556,0.0001,2884
3.5584,0.0001,2883
3.5573,0.0001,2882
3.5578,0.0001,2881
3.5601,0.0002,2880
3.5578,0.0001,2879
3.5597,0.0001,2878
3.5618,0.0001,2877
3.5596,0.0001,2876
3.5612,0.0001,2875
